TEMP,SALT,d5,d10,d30,d50,d100,d150,d200,d300,d500,d700,d900,d1000,d1200
23.858,34.98,23.842,23.826,23.745,23.447,22.994,21.541,19.708,16.146,10.946,8.247,5.794,5.17,4.45
24.965,35,24.925,24.889,24.646,23.574,22.868,21.432,19.762,16.159,10.994,8.291,5.858,5.169,4.425
27.013,35.005,26.972,26.932,26.701,25.542,22.541,21.041,19.395,15.708,10.794,8.118,5.77,5.136,4.387
27.536,34.93,27.506,27.48,27.267,23.546,22.486,20.737,19.115,15.527,10.741,8.069,5.772,5.134,4.374
27.613,34.9,27.587,27.565,27.459,26.32,22.54,20.604,18.911,15.34,10.642,8.04,5.75,5.09,4.361
27.284,34.8,27.282,27.28,27.253,26.691,22.534,20.516,18.848,15.193,10.622,7.965,5.721,5.078,4.366
26.447,34.793,26.441,26.434,26.448,26.858,23.055,20.7,19.004,15.381,10.68,8.032,5.684,5.051,4.348
25.214,34.844,25.208,25.204,25.218,26.407,23.513,20.911,19.141,15.53,10.734,8.039,5.726,5.092,4.383
24.184,34.863,24.183,24.181,24.167,25.299,23.625,21.214,19.412,15.826,10.759,8.093,5.721,5.1,4.378
23.505,34.907,23.504,23.5,23.457,24.181,23.291,21.521,19.625,16.042,10.883,8.128,5.69,5.083,4.377
23.307,34.955,23.299,23.29,23.237,23.424,23.035,21.446,19.691,16.109,10.862,8.158,5.738,5.111,4.386
23.831,34.977,23.816,23.801,23.721,23.178,22.928,21.514,19.693,16.151,10.916,8.212,5.76,5.136,4.425
24.937,34.998,24.9,24.865,24.625,24.147,22.797,21.398,19.758,16.153,10.954,8.24,5.818,5.136,4.402
26.944,35.002,26.903,26.863,26.629,25.489,23.546,21.006,19.389,15.685,10.753,8.074,5.725,5.099,4.363
27.482,34.929,27.455,27.432,27.234,26.311,23.274,20.711,19.091,15.476,10.695,8.027,5.726,5.102,4.356
27.569,34.893,27.544,27.523,27.421,26.698,22.488,20.606,18.909,15.326,10.618,8.018,5.719,5.063,4.344
27.264,34.776,27.262,27.26,27.24,26.873,22.443,20.57,18.902,15.251,10.622,7.95,5.701,5.058,4.347
26.412,34.783,26.406,26.4,26.413,26.39,22.547,20.757,19.071,15.454,10.677,8.009,5.65,5.021,4.326
25.193,34.839,25.188,25.183,25.195,25.285,22.595,20.939,19.181,15.57,10.717,8.003,5.686,5.063,4.358
24.171,34.859,24.17,24.168,24.157,24.17,23.081,21.245,19.443,15.845,10.737,8.063,5.682,5.067,4.357
23.48,34.904,23.478,23.475,23.434,23.406,23.655,21.519,19.641,16.067,10.862,8.096,5.657,5.053,4.357
23.276,34.951,23.269,23.262,23.208,23.148,22.996,21.419,19.689,16.104,10.832,8.124,5.71,5.082,4.363
23.798,34.976,23.785,23.771,23.692,23.51,22.859,21.488,19.677,16.152,10.885,8.173,5.725,5.099,4.395
24.911,34.997,24.876,24.843,24.603,24.121,22.727,21.367,19.758,16.151,10.912,8.189,5.776,5.101,4.376
26.877,35.001,26.837,26.799,26.561,25.441,23.262,20.974,19.389,15.67,10.715,8.031,5.682,5.065,4.341
27.431,34.926,27.407,27.387,27.203,26.704,22.439,20.697,19.08,15.437,10.654,7.987,5.683,5.073,4.339
27.525,34.885,27.501,27.481,27.38,24.091,22.416,20.627,18.921,15.333,10.601,7.994,5.689,5.041,4.328
27.24,34.752,27.237,27.235,27.223,26.296,22.575,20.639,18.969,15.325,10.622,7.934,5.681,5.04,4.33
26.371,34.773,26.366,26.36,26.373,23.387,22.674,20.819,19.136,15.526,10.672,7.983,5.62,4.996,4.306
25.167,34.833,25.162,25.158,25.169,26.886,23.108,20.974,19.228,15.617,10.7,7.968,5.649,5.036,4.334
24.161,34.855,24.16,24.159,24.151,26.369,23.585,21.28,19.479,15.871,10.721,8.035,5.644,5.035,4.337
23.453,34.901,23.451,23.448,23.411,25.265,23.69,21.517,19.658,16.094,10.841,8.064,5.628,5.027,4.337
23.244,34.95,23.238,23.232,23.178,24.164,22.956,21.402,19.689,16.102,10.803,8.09,5.683,5.056,4.339
23.762,34.977,23.751,23.737,23.656,23.117,22.79,21.458,19.66,16.144,10.851,8.13,5.691,5.062,4.363
24.888,34.996,24.856,24.824,24.583,23.468,22.665,21.341,19.759,16.145,10.867,8.135,5.734,5.067,4.348
26.816,34.999,26.779,26.743,26.503,25.399,23.725,20.939,19.38,15.651,10.677,7.989,5.642,5.036,4.321
27.387,34.921,27.365,27.347,27.175,26.282,22.39,20.694,19.08,15.411,10.616,7.949,5.646,5.05,4.325
27.482,34.874,27.457,27.438,27.338,26.714,22.41,20.664,18.944,15.356,10.588,7.968,5.661,5.023,4.315
27.209,34.733,27.206,27.202,27.198,26.895,22.626,20.709,19.037,15.4,10.619,7.915,5.66,5.025,4.314
26.327,34.764,26.322,26.317,26.328,26.344,22.756,20.878,19.19,15.59,10.66,7.954,5.596,4.978,4.29
25.137,34.828,25.132,25.129,25.137,25.239,23.14,21.01,19.275,15.664,10.684,7.939,5.618,5.015,4.313
24.148,34.852,24.148,24.147,24.141,24.155,23.623,21.313,19.513,15.896,10.708,8.009,5.612,5.009,4.319
23.422,34.899,23.421,23.419,23.385,23.366,23.255,21.509,19.675,16.117,10.819,8.034,5.606,5.006,4.318
23.213,34.949,23.209,23.203,23.149,23.087,22.918,21.392,19.689,16.099,10.773,8.055,5.658,5.033,4.316
23.726,34.979,23.715,23.701,23.615,23.421,22.722,21.424,19.645,16.124,10.813,8.086,5.659,5.03,4.333
24.868,34.996,24.838,24.807,24.563,24.058,22.611,21.318,19.76,16.134,10.82,8.081,5.696,5.038,4.322
26.769,34.995,26.735,26.702,26.463,25.36,22.344,20.894,19.352,15.614,10.635,7.947,5.613,5.016,4.304
27.351,34.912,27.331,27.313,27.154,26.894,22.428,20.707,19.093,15.401,10.583,7.916,5.621,5.038,4.314
27.438,34.862,27.413,27.394,27.3,26.273,22.697,20.709,18.969,15.383,10.573,7.938,5.636,5.011,4.305
27.17,34.718,27.166,27.162,27.165,26.733,22.825,20.768,19.094,15.463,10.609,7.893,5.638,5.01,4.3
26.282,34.754,26.278,26.273,26.284,26.316,23.171,20.926,19.224,15.637,10.641,7.926,5.577,4.967,4.278
25.098,34.824,25.094,25.091,25.098,25.205,23.657,21.044,19.315,15.703,10.665,7.916,5.593,4.997,4.296
24.131,34.849,24.131,24.13,24.126,24.143,23.752,21.336,19.539,15.915,10.693,7.981,5.586,4.989,4.304
23.389,34.9,23.388,23.387,23.356,23.342,23.246,21.495,19.684,16.129,10.793,8.005,5.592,4.992,4.3
23.184,34.952,23.18,23.175,23.12,23.057,22.876,21.383,19.685,16.084,10.74,8.021,5.636,5.016,4.295
23.695,34.982,23.683,23.67,23.576,23.375,22.654,21.385,19.626,16.094,10.772,8.041,5.632,5.006,4.308
24.849,34.997,24.82,24.791,24.543,24.025,22.564,21.291,19.747,16.105,10.77,8.027,5.665,5.016,4.299
26.734,34.989,26.704,26.674,26.439,25.335,23.76,20.847,19.312,15.568,10.592,7.907,5.595,5.007,4.292
27.322,34.898,27.303,27.286,27.138,23.333,22.308,20.732,19.115,15.406,10.555,7.888,5.607,5.032,4.306
27.395,34.847,27.371,27.352,27.268,25.161,22.471,20.751,18.993,15.409,10.555,7.906,5.617,5.005,4.296
27.123,34.709,27.116,27.112,27.121,26.272,22.767,20.806,19.132,15.504,10.588,7.868,5.618,4.998,4.287
26.235,34.745,26.231,26.227,26.238,26.755,22.872,20.956,19.236,15.659,10.612,7.897,5.565,4.962,4.269
25.053,34.822,25.049,25.046,25.051,26.88,23.194,21.065,19.34,15.723,10.637,7.891,5.574,4.985,4.283
24.109,34.848,24.109,24.108,24.104,26.284,23.673,21.339,19.549,15.918,10.669,7.948,5.568,4.975,4.291
23.351,34.903,23.351,23.35,23.321,24.125,23.227,21.47,19.681,16.119,10.759,7.974,5.586,4.987,4.286
23.159,34.956,23.155,23.15,23.094,23.31,22.831,21.365,19.67,16.052,10.699,7.983,5.618,5.007,4.279
23.674,34.985,23.661,23.646,23.539,23.031,22.584,21.333,19.593,16.043,10.723,7.994,5.612,4.993,4.29
24.83,34.998,24.802,24.774,24.523,23.99,22.513,21.246,19.71,16.05,10.716,7.976,5.64,5.004,4.281
26.707,34.98,26.681,26.654,26.425,25.324,22.526,20.809,19.276,15.527,10.55,7.873,5.586,5.004,4.283
27.298,34.881,27.28,27.262,27.124,26.278,22.293,20.755,19.132,15.41,10.529,7.863,5.599,5.029,4.298
27.356,34.829,27.333,27.314,27.241,23.268,22.825,20.782,19.011,15.43,10.532,7.875,5.604,5.003,4.289
27.064,34.706,27.056,27.05,27.067,26.775,22.9,20.825,19.152,15.52,10.557,7.841,5.603,4.99,4.276
26.179,34.741,26.175,26.171,26.183,26.849,23.208,20.967,19.229,15.652,10.571,7.865,5.56,4.962,4.263
25.002,34.823,24.999,24.997,25,26.244,23.662,21.062,19.341,15.706,10.591,7.856,5.562,4.981,4.274
24.075,34.849,24.076,24.075,24.07,25.112,23.744,21.321,19.538,15.899,10.631,7.904,5.562,4.972,4.281
23.308,34.91,23.308,23.307,23.278,24.096,23.193,21.429,19.655,16.078,10.71,7.934,5.589,4.991,4.276
23.135,34.963,23.131,23.126,23.068,23.005,22.779,21.335,19.636,15.999,10.648,7.941,5.605,5.005,4.267
23.662,34.989,23.646,23.628,23.504,23.292,22.504,21.264,19.542,15.968,10.665,7.943,5.597,4.989,4.277
24.815,34.999,24.787,24.76,24.502,23.953,22.451,21.179,19.646,15.97,10.656,7.925,5.619,4.997,4.267
26.684,34.967,26.662,26.638,26.414,25.331,22.306,20.791,19.257,15.503,10.513,7.846,5.585,5.009,4.278
27.274,34.861,27.256,27.238,27.107,26.284,22.583,20.769,19.14,15.413,10.503,7.84,5.595,5.03,4.293
27.317,34.811,27.297,27.279,27.216,26.784,22.866,20.793,19.019,15.442,10.504,7.845,5.598,5.007,4.282
26.996,34.709,26.987,26.98,27.003,26.805,22.914,20.83,19.154,15.516,10.516,7.811,5.594,4.987,4.267
26.115,34.74,26.112,26.108,26.121,26.194,23.204,20.958,19.208,15.62,10.522,7.828,5.558,4.966,4.258
24.946,34.824,24.944,24.942,24.943,25.056,23.628,21.04,19.326,15.67,10.538,7.816,5.557,4.982,4.267
24.026,34.853,24.026,24.024,24.018,24.048,23.695,21.281,19.507,15.861,10.583,7.854,5.561,4.974,4.274
23.261,34.92,23.261,23.261,23.23,23.217,23.135,21.372,19.607,16.011,10.65,7.888,5.593,5.001,4.268
23.11,34.973,23.106,23.1,23.038,22.973,22.712,21.285,19.582,15.927,10.59,7.895,5.595,5.006,4.259
23.653,34.994,23.634,23.613,23.47,23.249,22.418,21.182,19.48,15.876,10.599,7.889,5.584,4.989,4.266
24.804,34.999,24.777,24.751,24.483,23.916,22.38,21.097,19.564,15.873,10.593,7.873,5.598,4.992,4.255
26.663,34.952,26.644,26.623,26.404,25.355,22.343,20.789,19.253,15.492,10.479,7.82,5.588,5.017,4.277
27.248,34.841,27.229,27.21,27.084,26.286,22.639,20.776,19.146,15.422,10.477,7.818,5.592,5.033,4.29
27.274,34.796,27.256,27.239,27.186,23.159,22.891,20.791,19.021,15.448,10.474,7.817,5.594,5.014,4.278
26.923,34.715,26.913,26.905,26.932,23.21,22.913,20.822,19.145,15.5,10.47,7.78,5.587,4.987,4.26
26.049,34.741,26.045,26.042,26.055,26.779,23.187,20.934,19.181,15.581,10.47,7.791,5.557,4.97,4.254
24.886,34.827,24.884,24.883,24.881,26.747,23.575,21.004,19.3,15.628,10.486,7.777,5.555,4.985,4.262
23.96,34.863,23.96,23.958,23.949,26.135,23.621,21.229,19.463,15.816,10.532,7.803,5.561,4.979,4.267
23.213,34.932,23.213,23.213,23.178,24.99,23.053,21.299,19.544,15.932,10.585,7.839,5.596,5.011,4.263
23.084,34.984,23.079,23.073,23.006,23.982,22.629,21.223,19.514,15.846,10.528,7.846,5.584,5.008,4.253
23.648,34.997,23.626,23.603,23.441,22.936,22.337,21.1,19.416,15.784,10.531,7.835,5.571,4.99,4.259
24.802,34.998,24.777,24.75,24.471,23.886,22.309,21.005,19.467,15.767,10.527,7.821,5.577,4.988,4.246
26.644,34.936,26.627,26.608,26.394,25.389,23.158,20.795,19.253,15.49,10.445,7.791,5.594,5.028,4.281
27.217,34.825,27.196,27.176,27.052,22.901,22.394,20.777,19.15,15.436,10.45,7.794,5.591,5.04,4.29
27.222,34.787,27.205,27.189,27.142,26.28,22.685,20.775,19.019,15.446,10.441,7.788,5.591,5.022,4.276
26.848,34.725,26.837,26.829,26.858,26.751,22.895,20.803,19.128,15.476,10.424,7.748,5.58,4.99,4.255
25.979,34.744,25.975,25.972,25.984,26.679,22.895,20.9,19.152,15.543,10.42,7.755,5.557,4.976,4.251
24.822,34.831,24.821,24.82,24.815,26.063,23.503,20.958,19.266,15.584,10.437,7.739,5.553,4.99,4.257
23.887,34.877,23.886,23.884,23.872,24.914,23.526,21.172,19.412,15.773,10.483,7.754,5.56,4.983,4.26
23.168,34.946,23.167,23.166,23.126,23.905,22.951,21.218,19.474,15.854,10.52,7.787,5.595,5.02,4.258
23.062,34.994,23.057,23.05,22.978,23.099,22.538,21.15,19.437,15.763,10.467,7.795,5.572,5.009,4.251
23.653,34.998,23.629,23.605,23.425,23.182,22.266,21.022,19.355,15.702,10.469,7.786,5.56,4.992,4.254
24.816,34.993,24.791,24.764,24.476,23.877,22.249,20.919,19.373,15.665,10.464,7.771,5.559,4.986,4.241
26.625,34.919,26.61,26.592,26.381,25.426,22.452,20.803,19.252,15.492,10.414,7.761,5.6,5.041,4.288
27.174,34.815,27.152,27.131,27.006,26.704,22.717,20.774,19.153,15.451,10.423,7.77,5.592,5.049,4.295
27.16,34.784,27.146,27.131,27.089,26.261,22.885,20.751,19.015,15.437,10.404,7.755,5.588,5.031,4.276
26.774,34.735,26.764,26.755,26.783,26.608,22.872,20.783,19.116,15.457,10.383,7.717,5.573,4.995,4.253
25.905,34.749,25.901,25.898,25.906,25.977,23.122,20.86,19.127,15.513,10.376,7.721,5.556,4.983,4.25
24.754,34.839,24.753,24.752,24.744,24.828,23.413,20.903,19.224,15.539,10.392,7.701,5.549,4.993,4.253
23.81,34.894,23.809,23.807,23.792,23.823,23.411,21.109,19.355,15.731,10.436,7.709,5.556,4.985,4.253
23.13,34.959,23.129,23.127,23.08,23.044,22.838,21.13,19.398,15.778,10.457,7.734,5.591,5.027,4.255
23.051,35.002,23.046,23.039,22.962,22.876,22.442,21.068,19.356,15.679,10.409,7.744,5.56,5.009,4.251
23.667,34.996,23.643,23.617,23.423,23.166,22.205,20.947,19.295,15.627,10.411,7.739,5.549,4.995,4.252
24.838,34.986,24.814,24.788,24.494,23.888,22.206,20.848,19.292,15.577,10.403,7.719,5.542,4.986,4.24
26.6,34.902,26.586,26.57,26.361,25.453,22.51,20.811,19.25,15.5,10.385,7.731,5.604,5.052,4.296
27.123,34.81,27.1,27.076,26.949,22.856,22.737,20.775,19.164,15.477,10.398,7.746,5.594,5.058,4.302
27.092,34.788,27.08,27.066,27.026,23.158,22.858,20.723,19.01,15.427,10.365,7.717,5.581,5.039,4.277
26.699,34.748,26.689,26.68,26.704,26.231,22.839,20.76,19.106,15.442,10.346,7.685,5.565,5.001,4.254
25.83,34.756,25.826,25.822,25.825,26.641,23.081,20.817,19.108,15.493,10.337,7.688,5.555,4.99,4.251
24.681,34.852,24.681,24.68,24.667,26.531,23.307,20.838,19.17,15.49,10.347,7.662,5.54,4.993,4.248
23.735,34.915,23.734,23.731,23.713,25.881,23.278,21.039,19.288,15.685,10.392,7.667,5.547,4.986,4.246
23.103,34.97,23.101,23.099,23.046,24.731,22.723,21.034,19.314,15.697,10.394,7.683,5.581,5.03,4.253
23.049,35.007,23.043,23.035,22.953,23.739,22.346,20.984,19.276,15.6,10.355,7.694,5.548,5.01,4.253
23.689,34.992,23.663,23.637,23.431,22.999,22.156,20.879,19.24,15.562,10.357,7.692,5.537,4.997,4.252
24.863,34.975,24.841,24.814,24.518,23.908,22.182,20.798,19.233,15.51,10.348,7.668,5.528,4.99,4.243
26.568,34.886,26.554,26.538,26.331,25.47,22.567,20.821,19.25,15.517,10.362,7.701,5.603,5.061,4.302
27.066,34.809,27.041,27.017,26.883,26.447,22.745,20.779,19.181,15.511,10.374,7.722,5.591,5.064,4.307
27.02,34.797,27.01,26.998,26.956,26.193,22.817,20.696,19.005,15.417,10.324,7.675,5.572,5.043,4.278
26.622,34.761,26.613,26.605,26.622,26.566,22.799,20.734,19.099,15.435,10.313,7.651,5.557,5.007,4.256
25.757,34.767,25.752,25.747,25.744,25.78,23.035,20.77,19.088,15.474,10.3,7.655,5.551,4.995,4.252
24.606,34.868,24.606,24.605,24.587,24.628,23.192,20.764,19.106,15.435,10.302,7.619,5.528,4.99,4.242
23.667,34.936,23.665,23.662,23.64,23.659,23.137,20.959,19.212,15.629,10.347,7.625,5.533,4.984,4.24
23.089,34.978,23.086,23.083,23.023,22.966,22.61,20.936,19.228,15.617,10.332,7.633,5.567,5.032,4.252
23.053,35.009,23.046,23.038,22.95,22.84,22.256,20.905,19.203,15.53,10.305,7.641,5.536,5.012,4.258
23.718,34.984,23.691,23.665,23.448,23.156,22.118,20.819,19.191,15.507,10.304,7.642,5.525,5.001,4.255
24.888,34.961,24.867,24.841,24.545,23.933,22.174,20.768,19.198,15.465,10.302,7.621,5.52,4.998,4.25
26.527,34.874,26.513,26.497,26.293,25.48,22.623,20.834,19.253,15.541,10.342,7.673,5.598,5.067,4.307
27.006,34.811,26.98,26.954,26.812,23.587,22.745,20.782,19.196,15.545,10.349,7.698,5.586,5.066,4.311
26.948,34.811,26.939,26.927,26.882,22.942,22.763,20.67,18.997,15.405,10.284,7.633,5.56,5.044,4.278
26.543,34.776,26.534,26.527,26.536,26.151,22.755,20.705,19.087,15.43,10.28,7.616,5.548,5.011,4.258
25.682,34.781,25.676,25.671,25.662,23.16,22.985,20.721,19.067,15.451,10.26,7.618,5.544,4.998,4.252
24.531,34.887,24.531,24.53,24.508,26.479,23.076,20.687,19.038,15.374,10.252,7.574,5.512,4.984,4.236
23.61,34.954,23.608,23.605,23.579,26.36,22.996,20.868,19.128,15.558,10.298,7.581,5.516,4.98,4.235
23.085,34.983,23.081,23.077,23.011,25.675,22.505,20.839,19.143,15.536,10.271,7.581,5.55,5.032,4.252
23.063,35.009,23.056,23.047,22.954,24.526,22.182,20.836,19.141,15.467,10.257,7.588,5.524,5.015,4.264
23.753,34.975,23.723,23.697,23.471,22.833,22.094,20.77,19.152,15.465,10.256,7.591,5.514,5.005,4.259
24.909,34.946,24.889,24.863,24.571,23.958,22.182,20.76,19.187,15.444,10.265,7.578,5.515,5.008,4.26
26.479,34.864,26.465,26.449,26.249,25.482,22.127,20.844,19.253,15.566,10.326,7.649,5.591,5.072,4.311
26.942,34.814,26.916,26.889,26.736,23.172,22.674,20.782,19.209,15.576,10.322,7.673,5.577,5.065,4.313
26.875,34.824,26.866,26.854,26.804,23.979,22.735,20.648,18.989,15.396,10.245,7.595,5.546,5.041,4.278
26.461,34.793,26.453,26.446,26.447,26.103,22.708,20.672,19.07,15.421,10.247,7.581,5.538,5.013,4.258
25.604,34.799,25.597,25.592,25.577,26.387,22.706,20.672,19.046,15.421,10.218,7.578,5.533,4.997,4.25
24.461,34.907,24.461,24.46,24.434,26.269,22.929,20.615,18.971,15.308,10.199,7.526,5.496,4.977,4.23
23.572,34.967,23.57,23.567,23.537,25.57,22.967,20.757,19.035,15.468,10.243,7.533,5.497,4.976,4.231
23.096,34.983,23.09,23.085,23.012,24.433,22.866,20.743,19.062,15.449,10.207,7.53,5.532,5.031,4.253
23.086,35.005,23.078,23.068,22.971,23.534,22.414,20.776,19.087,15.408,10.209,7.535,5.513,5.018,4.272
23.792,34.964,23.759,23.733,23.501,22.931,22.089,20.734,19.126,15.439,10.213,7.544,5.505,5.01,4.265
24.919,34.929,24.9,24.876,24.591,22.837,22.205,20.771,19.196,15.44,10.235,7.542,5.513,5.02,4.272
26.425,34.857,26.41,26.395,26.196,25.474,22.714,20.85,19.251,15.587,10.311,7.63,5.583,5.076,4.314
26.873,34.819,26.848,26.82,26.654,22.856,22.712,20.773,19.213,15.594,10.293,7.648,5.565,5.06,4.314
26.803,34.836,26.794,26.781,26.725,26.047,22.657,20.628,18.981,15.385,10.208,7.559,5.531,5.035,4.277
26.375,34.812,26.368,26.361,26.353,26.295,22.654,20.637,19.048,15.404,10.211,7.544,5.525,5.011,4.258
25.525,34.819,25.519,25.513,25.492,26.174,22.863,20.62,19.023,15.379,10.17,7.534,5.52,4.994,4.248
24.401,34.923,24.401,24.401,24.372,25.471,22.875,20.552,18.912,15.241,10.143,7.475,5.482,4.972,4.227
23.556,34.975,23.553,23.55,23.518,24.356,22.745,20.627,18.931,15.356,10.179,7.478,5.479,4.974,4.231
23.13,34.977,23.123,23.116,23.04,23.503,22.353,20.662,18.988,15.366,10.143,7.482,5.516,5.03,4.255
23.125,34.996,23.115,23.104,23.002,22.946,22.097,20.725,19.038,15.344,10.157,7.483,5.503,5.022,4.28
23.835,34.952,23.8,23.772,23.537,23.195,22.105,20.712,19.109,15.423,10.173,7.503,5.499,5.017,4.273
24.922,34.912,24.904,24.88,24.604,23.995,22.237,20.793,19.216,15.448,10.208,7.512,5.514,5.033,4.285
26.357,34.852,26.342,26.327,26.131,25.446,22.137,20.856,19.252,15.6,10.294,7.611,5.575,5.079,4.317
26.796,34.826,26.771,26.744,26.568,25.378,22.745,20.755,19.202,15.589,10.26,7.619,5.551,5.052,4.312
26.735,34.844,26.725,26.712,26.649,23.483,22.677,20.61,18.971,15.365,10.169,7.523,5.516,5.026,4.276
26.287,34.83,26.28,26.274,26.259,22.971,22.616,20.599,19.021,15.377,10.171,7.502,5.511,5.009,4.257
25.449,34.84,25.442,25.437,25.412,25.979,22.602,20.566,18.996,15.325,10.118,7.485,5.505,4.991,4.245
24.357,34.937,24.357,24.357,24.326,23.225,22.782,20.498,18.862,15.175,10.084,7.423,5.47,4.97,4.226
23.549,34.977,23.546,23.543,23.509,26.205,22.795,20.5,18.812,15.216,10.101,7.416,5.464,4.972,4.234
23.172,34.97,23.164,23.156,23.076,26.077,22.627,20.591,18.914,15.278,10.079,7.435,5.501,5.027,4.26
23.171,34.985,23.159,23.148,23.04,24.299,22.303,20.68,18.99,15.272,10.102,7.433,5.496,5.026,4.289
23.879,34.938,23.842,23.814,23.576,22.885,22.085,20.698,19.097,15.407,10.136,7.467,5.498,5.025,4.283
24.916,34.895,24.899,24.876,24.609,24.003,22.275,20.821,19.238,15.461,10.184,7.488,5.518,5.047,4.3
26.277,34.848,26.262,26.247,26.057,25.402,22.764,20.865,19.256,15.609,10.272,7.592,5.57,5.082,4.322
26.711,34.833,26.686,26.659,26.476,25.895,22.629,20.728,19.177,15.562,10.223,7.587,5.536,5.044,4.31
26.669,34.849,26.659,26.644,26.574,26.116,22.582,20.594,18.957,15.336,10.126,7.484,5.5,5.016,4.276
26.199,34.849,26.193,26.186,26.166,25.979,22.545,20.554,18.984,15.334,10.123,7.451,5.496,5.004,4.257
25.377,34.861,25.371,25.365,25.337,25.293,22.687,20.507,18.962,15.256,10.061,7.428,5.488,4.989,4.244
24.327,34.947,24.327,24.327,24.294,24.259,22.715,20.442,18.813,15.1,10.021,7.368,5.459,4.97,4.229
23.552,34.975,23.549,23.546,23.51,23.475,22.524,20.39,18.7,15.079,10.018,7.353,5.453,4.973,4.24
23.214,34.961,23.206,23.197,23.116,22.999,22.263,20.531,18.84,15.183,10.015,7.389,5.485,5.023,4.266
23.22,34.971,23.207,23.196,23.081,22.917,22.083,20.636,18.94,15.193,10.045,7.385,5.49,5.03,4.301
23.923,34.922,23.885,23.857,23.62,23.264,22.176,20.689,19.087,15.389,10.1,7.435,5.501,5.036,4.297
24.9,34.879,24.882,24.86,24.601,24.002,22.313,20.848,19.259,15.475,10.162,7.468,5.526,5.062,4.316
26.187,34.845,26.173,26.158,25.973,25.34,22.762,20.868,19.256,15.609,10.245,7.567,5.565,5.086,4.33
26.619,34.84,26.595,26.568,26.379,22.955,22.573,20.696,19.144,15.521,10.185,7.552,5.521,5.035,4.308
26.601,34.853,26.59,26.575,26.493,26.017,22.547,20.576,18.939,15.301,10.082,7.444,5.484,5.007,4.277
26.117,34.869,26.111,26.105,26.081,23.483,22.477,20.497,18.929,15.263,10.064,7.393,5.477,4.998,4.257
25.316,34.882,25.311,25.305,25.275,25.798,22.58,20.441,18.913,15.164,9.995,7.363,5.469,4.987,4.245
24.314,34.951,24.315,24.314,24.28,25.88,22.627,20.38,18.755,15.009,9.952,7.309,5.447,4.971,4.234
23.566,34.97,23.563,23.56,23.523,25.225,22.445,20.311,18.615,14.967,9.941,7.295,5.444,4.976,4.249
23.251,34.952,23.243,23.234,23.153,24.238,22.229,20.481,18.768,15.086,9.952,7.345,5.471,5.019,4.273
23.274,34.953,23.26,23.247,23.126,23.028,22.087,20.591,18.888,15.112,9.988,7.341,5.484,5.034,4.313
23.963,34.903,23.927,23.899,23.667,23.312,22.22,20.686,19.081,15.37,10.066,7.407,5.506,5.047,4.312
24.87,34.864,24.853,24.832,24.581,23.996,22.348,20.872,19.275,15.485,10.138,7.447,5.533,5.077,4.333
26.091,34.842,26.077,26.062,25.88,25.262,22.741,20.863,19.25,15.601,10.212,7.536,5.559,5.088,4.338
26.525,34.846,26.501,26.475,26.278,23.054,22.514,20.662,19.108,15.476,10.148,7.516,5.508,5.029,4.308
26.528,34.86,26.515,26.5,26.406,23.989,22.5,20.55,18.914,15.256,10.036,7.403,5.467,4.999,4.279
26.043,34.888,26.037,26.03,26.003,25.691,22.391,20.426,18.853,15.16,9.995,7.333,5.457,4.991,4.257
25.268,34.901,25.262,25.257,25.227,25.903,22.457,20.365,18.843,15.045,9.923,7.296,5.448,4.982,4.247
24.313,34.953,24.314,24.313,24.276,25.78,22.533,20.313,18.691,14.911,9.881,7.249,5.436,4.974,4.241
23.588,34.962,23.585,23.581,23.544,25.171,22.384,20.254,18.55,14.876,9.869,7.242,5.436,4.98,4.26
23.283,34.943,23.276,23.267,23.186,24.229,22.204,20.437,18.7,14.991,9.892,7.3,5.457,5.015,4.281
23.336,34.932,23.32,23.307,23.181,23.5,22.094,20.551,18.841,15.037,9.934,7.304,5.477,5.036,4.322
